2026-02-04 16:06:41,670 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Franka_Research_3_v2_Link_Shoulder_02-1
2026-02-04 16:06:41,670 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_Shoulder_02-1
2026-02-04 16:06:41,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 16:06:41,670 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 16:06:41,671 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 16:06:41,671 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 16:06:41,671 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 16:06:41,671 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 16:06:41,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 16:06:41,672 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 16:06:41,672 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 16:06:41,672 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_Link_LowerArm-1
2026-02-04 16:06:41,674 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_LowerArm-1
2026-02-04 16:06:41,674 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_LowerArm-1
2026-02-04 16:06:41,674 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 16:06:41,674 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 16:06:41,675 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 16:06:41,675 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Franka_Research_3_v2_Link_Wrist-1
2026-02-04 16:06:41,675 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_Wrist-1
2026-02-04 16:06:41,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Franka_Research_3_v2_Link_Wrist-1
